Bug_id, Number of Functions, total cyclomatic complexity, total lines of code,total token_count,total parameters
319176,21.0,35.5,149.5,883.0,15.0
319732,17.0,93.0,348.0,2425.0,23.0
309489,4.0,22.0,93.0,811.0,11.0
319583,4.0,10.0,43.0,321.0,4.0
318857,17.0,66.0,311.0,2259.0,42.0
319509,22.0,53.0,202.0,1394.0,27.0
319319,7.0,18.5,61.5,379.5,6.5
304863,12.0,64.66666666666667,231.33333333333334,1686.3333333333333,15.333333333333334
319392,23.0,146.0,600.0,4129.0,25.0
318713,23.5,97.5,305.5,2162.0,46.5
319382,16.0,39.0,128.0,798.0,20.0
318711,6.0,20.0,114.0,673.0,7.0
319043,6.0,29.0,114.0,763.0,12.0
319050,5.666666666666667,9.666666666666666,37.333333333333336,245.33333333333334,2.3333333333333335
319300,13.0,71.0,409.0,2539.0,13.0
319127,43.0,188.0,603.0,4018.0,43.0
311854,158.0,448.0,1565.0,10091.0,167.0
319261,158.0,448.0,1564.0,10080.0,167.0
319173,8.0,31.0,133.0,858.0,13.0
319169,140.5,227.75,1224.5,10532.75,51.25
319163,75.5,212.5,873.5,5365.5,57.5
319161,158.0,448.0,1565.0,10086.0,167.0
319115,13.0,26.0,95.0,559.0,6.0
319061,10.0,75.0,203.0,1504.0,11.0
318498,10.0,73.0,200.0,1476.0,11.0
316950,6.0,20.0,110.0,638.0,7.0
319011,21.5,128.0,469.0,3425.5,39.5
319022,7.5,14.5,79.5,502.5,5.0
318872,115.0,269.0,1128.0,7206.0,80.0
318645,16.0,61.0,250.0,1652.0,32.0
319010,33.0,112.5,399.0,2494.0,35.0
318943,1.0,7.0,62.0,517.0,1.0
318930,15.666666666666666,30.0,121.33333333333333,796.3333333333334,19.666666666666668
317914,114.0,265.0,1118.0,7129.0,79.0
318903,30.25,76.0,312.5,1997.25,24.0
292212,105.0,467.0,1593.0,9984.0,158.0
318633,13.833333333333334,52.0,238.83333333333334,1590.0,11.833333333333334
318166,16.0,57.0,276.0,2003.0,40.0
318497,11.0,56.0,250.0,1829.0,10.0
318457,1.0,6.0,54.0,475.0,1.0
318432,1.0,4.0,46.0,400.0,1.0
318363,15.666666666666666,55.666666666666664,270.0,2031.6666666666667,9.333333333333334
318353,158.0,443.0,1554.0,10004.0,167.0
279748,22.0,64.66666666666667,239.0,1418.0,12.0
318316,115.0,272.0,1142.0,7290.0,79.0
318295,115.0,271.0,1134.0,7234.0,79.0
317998,10.0,73.0,199.0,1474.0,11.0
304440,23.0,73.14285714285714,304.42857142857144,2002.5714285714287,15.428571428571429
317180,24.0,132.0,740.0,6493.0,56.0
309516,55.0,140.33333333333334,637.0,4059.6666666666665,53.0
317595,6.0,16.0,78.0,541.0,8.0
314091,0,0,0,0,0
284357,3.3333333333333335,17.666666666666668,91.5,601.8333333333334,4.333333333333333
317880,21.0,106.0,436.0,3161.0,28.0
304448,4.5,18.5,129.0,874.0,3.0
317954,60.0,488.0,1468.0,10484.0,137.0
315332,12.0,42.0,140.0,877.0,9.0
317485,10.0,66.0,190.0,1412.0,11.0
317803,14.0,31.0,96.0,584.0,13.0
277463,23.0,144.0,567.0,3869.0,24.0
317423,10.6875,18.6875,64.5625,526.375,4.25
317417,10.9,19.0,128.1,819.5,6.8
317702,11.0,49.0,217.0,1604.0,10.0
317405,11.521739130434783,19.869565217391305,92.82608695652173,587.695652173913,8.347826086956522
317073,8.6,20.6,111.6,770.6,7.6
317614,37.0,161.0,558.0,4426.0,105.0
317250,25.0,90.0,490.0,3771.0,19.0
317429,43.0,162.0,526.0,3397.0,44.0
313697,24.0,93.0,260.0,1513.0,20.0
317312,6.0,18.0,85.0,507.0,7.0
317121,18.0,70.0,271.0,1774.0,40.0
317071,17.333333333333332,63.333333333333336,215.0,1400.3333333333333,27.333333333333332
317037,13.2,96.2,319.8,2373.8,27.4
317027,4.0,7.0,23.0,115.0,3.0
316896,10.0,10.0,32.0,136.0,8.0
316792,5.0,32.0,118.0,743.0,13.0
316363,45.0,133.0,651.6666666666666,4272.0,29.333333333333332
316752,7.333333333333333,19.333333333333332,93.0,670.3333333333334,6.0
316749,112.0,258.0,1048.0,6722.0,77.0
316614,111.0,255.0,1031.0,6623.0,76.0
316246,20.0,121.0,442.0,2970.0,22.0
316600,107.0,230.0,911.0,5659.0,71.0
316590,107.0,229.0,909.0,5645.0,71.0
316298,14.625,34.5,133.5,1053.5,13.625
316558,67.33333333333333,195.0,911.6666666666666,7149.666666666667,48.333333333333336
316482,18.0,79.0,377.0,2762.0,13.0
316348,42.25,112.5,504.5,3313.0,30.75
316279,41.0,216.5,682.5,4842.0,70.5
316195,9.368421052631579,27.94736842105263,114.10526315789474,704.5263157894736,9.736842105263158
312925,79.5,213.5,749.0,4840.0,84.5
312924,79.5,211.0,741.0,4789.0,84.5
316061,155.0,414.0,1447.0,9288.0,166.0
316009,14.0,37.0,181.0,1232.0,12.0
310199,51.63636363636363,78.0,449.8181818181818,3823.3636363636365,15.545454545454545
315907,15.870967741935484,37.61290322580645,124.51612903225806,751.0967741935484,9.709677419354838
315401,123.0,354.0,1677.0,10924.0,78.0
315381,16.0,38.0,124.0,755.0,20.0
315698,45.333333333333336,156.0,507.3333333333333,3487.3333333333335,47.666666666666664
315586,7.333333333333333,20.77777777777778,80.55555555555556,524.0,4.666666666666667
315497,3.0,9.5,26.0,175.5,5.0
315495,2.0,3.0,14.0,121.0,6.0
315481,0,0,0,0,0
315468,5.0,14.0,50.0,409.0,7.0
308593,17.636363636363637,40.81818181818182,159.72727272727272,1002.5454545454545,12.181818181818182
315132,9.0,21.0,72.0,500.0,11.0
314102,10.0,20.666666666666668,88.0,517.3333333333334,2.3333333333333335
279658,12.75,42.75,168.5,1110.75,8.5
315281,14.097402597402597,33.951298701298704,145.9383116883117,920.8571428571429,13.077922077922079
315203,17.333333333333332,35.0,156.66666666666666,980.3333333333334,13.0
315196,4.0,23.0,73.0,477.0,1.0
314896,8.0,31.0,212.0,1441.0,6.0
315125,41.0,86.0,316.0,2086.0,82.0
315089,12.0,45.0,203.0,1470.0,14.0
314761,7.0,32.0,122.0,851.0,11.0
314845,42.0,160.0,519.0,3321.0,44.0
314847,13.0,17.0,130.0,1029.0,8.0
314685,13.0,50.0,210.5,1722.0,25.0
314538,21.5,43.5,422.0,3205.5,13.0
314641,21.0,103.0,425.0,3079.0,28.0
314341,12.5,60.5,244.5,1757.5,14.5
314475,23.0,90.0,401.0,2527.0,22.0
314320,14.0,63.0,238.0,1508.0,8.0
310266,16.0,91.0,345.0,2308.0,18.0
312077,1.0,3.0,20.0,166.0,2.0
314317,18.0,78.0,377.0,2752.0,13.0
314302,28.0,45.0,160.0,796.0,22.0
280076,7.25,22.75,130.25,916.75,6.0
314271,48.0,85.0,294.0,1532.0,29.0
300545,4.5,17.0,50.5,362.0,5.0
313106,15.0,36.0,154.0,990.0,9.0
298770,32.0,100.0,362.0,2298.0,37.0
312343,13.5,48.0,220.0,1371.5,12.0
313432,14.0,34.0,141.0,953.0,18.0
311853,112.0,424.0,1671.0,10964.0,86.0
312888,21.666666666666668,89.66666666666667,457.0,2789.3333333333335,15.666666666666666
310446,22.666666666666668,59.0,283.3333333333333,1956.3333333333333,17.0
313211,7.0,31.0,161.0,1391.0,16.0
313428,14.0,43.0,154.0,969.0,11.0
313407,25.0,93.0,325.0,2058.5,27.0
313066,67.33333333333333,196.66666666666666,891.0,5201.0,37.333333333333336
313382,21.0,103.0,424.0,3088.0,28.0
122341,0,0,0,0,0
312941,85.0,229.5,802.5,5144.5,90.0
310342,13.0,60.0,217.0,1206.0,12.0
312821,114.0,282.0,1252.0,7994.5,73.0
312818,105.0,211.0,836.0,5103.0,68.0
305739,79.0,329.0,1142.5,7143.0,118.5
16552,22.0,51.0,297.0,1991.0,18.0
297303,5.0,7.0,27.0,147.0,1.0
312686,4.0,17.0,59.0,389.0,4.0
310878,22.0,68.0,368.0,2291.0,16.0
310671,18.0,83.0,497.0,3120.0,10.0
312438,15.0,26.0,102.0,565.0,10.0
311778,10.0,42.0,130.0,793.0,7.0
310494,61.0,242.0,1091.0,6676.0,105.0
312614,161.0,437.0,1522.0,9783.0,173.0
311515,3.6666666666666665,4.333333333333333,16.333333333333332,87.33333333333333,2.6666666666666665
297402,13.0,45.5,211.5,1305.0,12.0
312454,123.0,349.0,1658.0,10824.0,78.0
312421,16.0,96.0,366.0,2491.0,17.0
312333,9.0,39.0,157.0,1006.0,11.0
312259,161.0,437.0,1521.0,9775.0,173.0
302694,25.0,122.0,652.0,5103.0,27.0
311584,10.0,24.0,119.0,779.0,9.0
311194,45.0,140.0,513.0,3307.0,48.0
306736,136.0,428.0,2076.0,12340.0,75.0
312095,105.0,206.0,809.0,4886.0,68.0
284558,142.0,419.0,2083.0,14171.0,173.0
309716,5.0,12.0,73.0,395.0,4.0
312063,16.0,58.0,187.0,1138.0,17.0
310444,24.166666666666668,80.83333333333333,417.3333333333333,2578.3333333333335,26.833333333333332
311722,9.0,17.0,50.0,248.0,7.0
311721,6.0,15.0,81.0,533.0,1.0
311719,4.0,8.0,39.0,293.0,4.0
311619,59.5,110.5,491.0,3029.5,41.0
308646,4.0,7.0,24.0,130.0,3.0
311421,1.0,3.0,10.0,80.0,3.0
311538,161.0,437.0,1516.0,9696.0,173.0
310601,7.0,17.0,95.0,553.0,13.0
310499,22.0,66.0,364.5,2261.0,16.0
311077,7.0,10.0,33.0,175.0,6.0
311396,19.0,93.0,405.0,2964.0,22.0
311390,87.0,235.5,839.5,5386.5,92.5
311371,161.0,437.0,1514.0,9665.0,173.0
310313,158.0,428.0,1483.0,9402.0,170.0
311360,158.0,428.0,1482.0,9394.0,170.0
311043,158.0,428.0,1482.0,9394.0,170.0
310908,31.0,114.0,363.0,2317.0,17.0
308667,13.0,22.0,70.0,447.0,15.0
310853,158.0,430.0,1487.0,9430.0,170.0
310843,102.0,198.0,777.0,4697.0,66.0
310650,12.0,21.0,105.0,625.0,8.0
310685,44.0,132.0,719.0,4472.0,32.0
310394,13.0,24.0,102.0,616.0,18.0
310408,7.0,29.0,111.0,707.0,10.0
262906,7.25,18.375,89.125,551.0,4.25
292549,14.0,60.0,220.0,1408.0,8.0
287536,9.0,9.0,173.0,1611.0,0.0
305703,47.0,148.33333333333334,528.0,3149.8333333333335,58.0
285529,14.666666666666666,34.0,174.33333333333334,1024.0,8.666666666666666
139986,15.827586206896552,40.310344827586206,152.48275862068965,942.3448275862069,13.172413793103448
309308,123.0,350.0,1661.0,10828.0,78.0
310303,1.0,1.0,6.0,49.0,1.0
307129,43.5,113.0,497.6666666666667,3219.8333333333335,28.666666666666668
310196,22.0,44.0,241.0,1690.0,15.5
309273,25.0,96.0,484.0,2795.0,15.0
309271,21.0,84.0,373.0,2359.0,21.0
310146,101.0,195.0,758.0,4545.0,63.0
309996,25.0,88.0,335.0,2694.0,34.0
309997,6.5,9.5,47.0,304.0,4.5
302441,12.75,47.75,192.75,1375.5,14.75
303691,14.0,112.0,478.0,3072.0,26.0
309734,41.0,84.0,299.0,1956.0,82.0
261031,16.5,47.0,175.5,1231.5,24.5
213448,15.666666666666666,27.333333333333332,127.33333333333333,769.3333333333334,15.0
309851,10.0,41.0,128.0,785.0,7.0
292427,6.8,17.6,76.8,571.4,5.8
302277,20.5,67.5,344.0,2159.5,20.0
309821,12.0,25.0,102.0,634.0,4.0
309837,45.0,101.0,948.0,6339.0,25.0
302132,27.75,63.0,283.0,1917.75,20.0
307405,47.5,124.5,475.0,2897.0,53.5
208910,14.0,100.0,418.0,2642.0,26.0
274198,8.5,23.5,86.0,709.0,10.5
309698,11.0,29.5,162.0,1113.0,12.0
299760,5.5,10.5,45.0,316.5,5.0
309665,9.0,20.0,63.0,327.0,7.0
309563,10.4,18.0,99.4,493.0,11.2
305571,10.0,12.0,40.0,240.0,18.0
309253,158.0,428.0,1477.0,9369.0,170.0
293841,79.0,276.0,999.0,5513.0,43.0
212894,7.5,27.5,130.5,849.5,3.5
301196,5.0,11.0,58.0,292.0,6.5
304716,124.0,391.0,1968.0,11692.0,65.0
160242,21.0,52.0,182.0,894.0,7.0
148993,40.0,146.0,584.0,3694.0,77.0
203640,63.5,144.0,1188.0,9630.5,40.5
301820,49.333333333333336,142.33333333333334,598.0,4209.666666666667,42.0
309103,34.0,95.0,411.0,2728.0,30.0
61038,34.0,91.0,398.0,2675.0,30.0
309041,2.0,23.0,102.0,646.0,1.0
194988,8.0,12.0,38.0,232.0,12.0
286716,0,0,0,0,0
297256,18.0,60.0,392.0,2711.0,17.0
293466,142.0,419.0,2085.0,14181.0,173.0
304046,23.0,46.0,250.0,1647.0,10.0
293448,142.0,420.0,2088.0,14205.0,173.0
294117,9.0,37.0,164.0,863.0,5.0
273436,1.5,1.5,14.0,85.5,0.0
307858,6.0,19.0,72.0,433.0,3.0
286830,7.0,17.285714285714285,55.857142857142854,332.14285714285717,3.2857142857142856
308975,35.0,75.0,380.0,2688.0,27.0
305585,33.0,176.0,609.0,4345.0,43.0
308894,12.0,28.5,194.5,1365.0,1.0
300226,21.0,29.0,237.0,1705.0,1.0
303094,13.0,57.0,272.0,1749.0,27.0
297184,13.666666666666666,50.666666666666664,276.6666666666667,1680.3333333333333,8.333333333333334
308675,123.0,350.0,1654.0,10739.0,78.0
308577,18.0,70.0,346.0,2510.0,13.0
308671,1.0,2.0,9.0,43.0,1.0
308656,158.0,424.0,1463.0,9192.0,170.0
308544,69.0,185.5,861.0,5575.0,46.0
308592,11.0,31.0,102.0,482.0,11.0
308629,14.833333333333334,63.0,222.66666666666666,1582.5,23.333333333333332
308584,16.0,37.0,121.0,742.0,20.0
308583,41.0,84.0,287.0,1846.0,80.0
308492,84.0,222.5,772.5,4843.5,87.0
308394,51.25,128.25,443.5,2794.75,65.0
308382,158.0,422.0,1457.0,9159.0,170.0
304239,20.55,39.225,206.35,1619.775,10.575
308220,2.0,3.0,31.0,207.5,0.5
308212,16.0,56.0,187.0,1140.0,17.0
307427,6.0,6.0,114.0,1142.0,3.0
294750,9.5,46.5,182.0,1352.0,9.5
305707,16.5,53.25,184.25,1141.25,15.75
307923,121.0,333.0,1581.0,10188.0,75.0
307901,239.0,334.5,1950.0,16897.0,58.0
307747,237.5,335.0,1941.5,16811.0,58.5
307485,9.0,28.0,198.0,1359.0,7.0
307730,15.0,35.0,115.0,705.0,19.0
307570,102.0,248.5,859.0,5246.0,99.0
307577,12.0,29.0,118.0,803.0,15.0
307163,135.0,333.0,1527.0,10376.0,110.0
307158,13.0,49.0,155.0,1013.0,3.0
307398,111.0,424.0,1674.0,11006.0,86.0
307389,121.0,332.0,1579.0,10180.0,75.0
307193,14.0,21.0,62.0,324.0,4.0
307134,137.5,369.0,1490.0,9486.0,120.0
307128,5.0,9.0,42.0,309.0,5.0
307122,16.0,52.0,177.0,1076.0,17.0
307074,155.0,411.0,1420.0,8957.0,167.0
306738,13.5,30.5,125.75,887.75,8.25
306898,155.0,410.0,1415.0,8923.0,167.0
306883,17.0,96.0,384.0,2560.0,18.0
306938,101.0,192.0,737.0,4412.0,63.0
306896,80.0,211.5,732.5,4627.0,84.5
306821,55.0,141.66666666666666,486.3333333333333,3037.6666666666665,57.666666666666664
306740,81.5,213.5,735.0,4580.0,83.0
306744,13.0,32.0,156.0,1055.0,12.0
306719,149.0,396.0,1352.0,8426.0,158.0
306700,4.0,7.0,36.0,288.0,3.0
296456,24.0,55.0,287.0,1675.5,18.5
306545,25.0,92.0,386.0,2418.0,24.0
306551,41.0,82.0,285.0,1833.0,79.0
271956,15.0,28.0,88.0,512.0,6.0
306366,31.0,53.166666666666664,258.5,2291.8333333333335,8.5
306251,9.5,52.5,222.5,1513.0,10.5
306231,67.5,164.5,754.5,5117.0,54.5
306229,149.0,396.0,1352.0,8426.0,158.0
306204,8.0,16.0,60.0,420.0,2.0
305542,1.5,4.0,8.75,61.5,2.5
306185,75.5,191.0,898.0,5703.5,46.5
305807,8.0,40.0,154.0,1116.0,10.0
306052,149.0,394.0,1345.0,8437.0,158.0
306045,10.0,21.0,81.0,479.0,4.0
305918,134.5,360.0,1446.0,9170.0,114.5
305796,21.48780487804878,53.46341463414634,211.29268292682926,1492.6097560975609,13.0
305852,149.0,394.0,1341.0,8392.0,158.0
287319,9.0,36.0,145.0,1248.0,17.0
304393,2.0,5.0,14.0,87.0,2.0
302791,11.777777777777779,27.88888888888889,99.33333333333333,567.6666666666666,7.0
305375,47.5,124.0,474.5,2895.5,53.0
305800,27.0,73.0,260.0,1461.0,7.0
305792,9.0,19.0,58.0,303.0,7.0
294739,7.666666666666667,38.666666666666664,149.0,1027.0,10.0
305715,82.5,216.0,732.0,4568.5,88.5
305579,101.0,192.0,737.0,4412.0,63.0
305415,143.0,371.0,1267.0,7806.0,151.0
305389,157.0,219.66666666666666,1273.6666666666667,11032.0,38.0
292787,1.5,4.0,8.75,55.5,1.5
305283,0,0,0,0,0
305192,12.0,21.5,90.5,562.5,11.0
280964,38.0,69.0,248.0,1413.0,17.0
305114,5.0,11.6,46.2,287.6,5.4
130182,4.0,9.0,62.0,409.5,4.0
305156,50.0,113.0,423.0,2371.0,36.0
305161,15.666666666666666,52.333333333333336,200.33333333333334,1456.3333333333333,17.666666666666668
305036,17.666666666666668,38.0,182.66666666666666,1247.3333333333333,14.0
304997,33.0,94.0,352.0,2455.0,47.0
305032,143.0,370.0,1264.0,7795.0,151.0
305004,14.0,36.0,187.0,1304.0,13.0
270008,14.0,32.666666666666664,145.0,795.0,9.666666666666666
287139,10.0,22.285714285714285,87.28571428571429,609.4285714285714,4.142857142857143
304751,9.166666666666666,37.0,159.0,1041.6666666666667,6.0
304929,63.0,157.0,606.0,3390.0,58.0
304926,22.666666666666668,63.0,232.66666666666666,1225.0,12.0
304870,9.0,23.0,166.0,1148.0,7.0
292813,5.625,13.125,66.75,487.75,5.25
304199,28.545454545454547,108.27272727272727,497.90909090909093,3327.2727272727275,36.90909090909091
304683,5.0,12.0,54.0,295.0,5.0
297731,135.0,329.0,1510.0,10236.0,109.0
304645,133.0,324.0,1492.0,10139.0,109.0
304739,234.5,330.5,1856.0,16005.5,57.5
272997,20.0,49.0,291.0,1975.0,18.0
304586,20.666666666666668,68.33333333333333,239.66666666666666,1462.6666666666667,20.333333333333332
304501,17.0,65.0,320.0,2311.0,12.0
304571,8.0,16.0,69.0,406.0,4.0
301841,30.0,132.0,495.0,3772.0,40.0
300046,32.0,134.0,491.0,3738.0,42.0
304420,128.0,337.5,1357.5,8494.0,106.5
304424,4.0,14.0,61.0,450.0,5.0
304250,29.5,65.625,249.5,1521.125,25.0
304211,16.5,52.0,380.5,3002.0,11.0
301129,4.5,6.0,48.5,331.5,2.0
299536,25.428571428571427,64.0,307.0,2032.4285714285713,21.714285714285715
301131,13.785714285714286,54.57142857142857,236.0,1469.9285714285713,20.285714285714285
300855,23.0,77.0,344.0,2346.0,15.0
304074,17.0,83.0,375.0,2745.0,21.0
279599,6.0,8.0,31.0,199.0,5.0
304077,3.0,16.0,70.0,624.0,3.0
303951,12.0,49.0,172.0,1075.0,5.0
303964,18.3,39.1,166.8,995.9,15.2
295981,29.22222222222222,90.44444444444444,319.3333333333333,2319.5555555555557,30.22222222222222
303905,11.4,18.8,78.4,458.0,8.8
303896,9.0,11.0,207.0,1755.0,0.5
303841,6.0,9.5,43.5,269.5,3.5
303831,23.0,107.33333333333333,393.3333333333333,2984.3333333333335,40.666666666666664
303801,14.0,60.75,247.75,1734.25,12.25
303795,16.571428571428573,45.714285714285715,196.85714285714286,1263.4285714285713,17.857142857142858
301144,7.777777777777778,31.555555555555557,135.77777777777777,920.4444444444445,8.0
303682,18.785714285714285,38.0,145.0,858.0,15.142857142857142
303625,10.935483870967742,28.129032258064516,113.58064516129032,640.4193548387096,8.870967741935484
303614,10.157894736842104,30.42105263157895,106.3157894736842,634.1578947368421,9.947368421052632
303579,22.285714285714285,46.0,194.71428571428572,1169.857142857143,16.142857142857142
303575,64.0,154.0,662.0,3923.0,45.0
303344,12.0,43.0,199.0,1248.0,15.0
303549,18.0,87.0,405.0,2956.0,26.0
303544,64.0,153.0,661.0,3910.0,45.0
303536,14.833333333333334,30.666666666666668,121.66666666666667,746.6666666666666,15.0
303491,24.333333333333332,40.333333333333336,165.33333333333334,960.6666666666666,13.333333333333334
297356,66.0,170.0,714.0,4338.0,65.0
288358,3.0,10.0,61.0,494.0,1.0
231150,61.5,194.5,978.5,5812.5,32.5
300539,6.5,17.5,65.0,373.5,9.0
303322,6.333333333333333,28.666666666666668,122.33333333333333,854.3333333333334,10.333333333333334
303290,14.0,67.0,216.0,1344.0,9.0
303328,6.0,25.0,109.0,720.0,23.0
301573,20.0,27.0,99.0,536.0,27.0
303305,33.0,105.0,351.0,2056.0,36.0
303218,202.5,244.5,1564.5,14222.5,35.0
300468,22.5,82.5,339.0,2134.5,19.0
302845,26.0,89.0,511.0,3629.0,10.0
278352,27.0,138.0,566.0,3917.0,17.0
299731,15.333333333333334,30.0,109.0,556.0,8.666666666666666
239421,15.5,30.0,158.0,1048.0,10.0
299585,20.0,55.0,321.0,2075.0,16.0
303014,38.0,116.0,557.5,3841.0,35.0
302297,39.5,134.5,564.5,3829.0,34.5
230903,26.0,45.0,253.0,1612.0,19.0
299529,13.88888888888889,34.55555555555556,215.77777777777777,1579.4444444444443,11.222222222222221
300664,21.333333333333332,45.333333333333336,386.6666666666667,2483.0,11.666666666666666
296800,14.5,34.0,139.5,819.0,9.5
299212,29.0,76.5,355.0,2460.5,21.0
296738,99.5,305.0,1311.5,7819.5,71.0
284447,7.75,27.25,163.5,1003.75,5.5
264194,11.0,24.0,86.0,435.0,9.0
302550,10.444444444444445,19.27777777777778,126.72222222222223,935.0,11.055555555555555
300223,10.666666666666666,17.0,85.33333333333333,597.3333333333334,5.333333333333333
302152,28.0,95.8,453.8,3106.4,25.6
299031,9.0,13.0,102.0,799.0,5.0
302404,16.0,62.0,398.0,2475.0,10.0
301972,12.0,57.0,313.5,2409.0,13.0
225036,1.5,1.5,5.5,21.5,1.0
297054,6.0,16.0,61.0,366.0,5.0
301717,16.5,52.5,353.5,2692.0,9.5
300758,4.0,12.0,55.0,412.0,5.0
301976,14.0,70.0,362.0,2370.0,15.0
301895,4.0,23.0,94.0,723.0,9.0
300502,7.0,35.5,224.0,1589.5,6.0
300846,23.0,69.0,343.0,2391.0,15.0
301133,16.333333333333332,47.333333333333336,247.0,1538.3333333333333,14.333333333333334
122772,9.666666666666666,19.666666666666668,121.0,786.3333333333334,3.6666666666666665
161693,18.5,46.0,176.0,1026.0,16.5
301583,51.0,299.0,947.0,6996.0,113.0
301193,51.0,295.0,935.0,6920.0,113.0
300862,23.0,77.0,344.0,2316.0,15.0
243742,34.666666666666664,99.0,443.6666666666667,2958.3333333333335,34.333333333333336
301362,6.0,33.0,141.0,1059.0,12.0
300173,7.0,30.833333333333332,124.66666666666667,883.8333333333334,9.333333333333334
301101,4.0,21.0,91.0,693.0,9.0
300899,14.333333333333334,46.666666666666664,196.0,1224.3333333333333,26.666666666666668
298835,22.0,71.5,338.5,2320.5,14.5
295250,11.75,39.25,192.25,1364.5,11.5
4922,11.5,35.0,181.0,1045.0,8.0
299152,35.0,102.0,311.0,1895.0,33.0
291069,22.9375,63.6875,364.4375,2618.375,18.625
288624,3.0,13.0,69.0,363.0,2.0
296466,31.0,66.0,569.0,3658.0,16.5
296691,16.5,71.33333333333333,322.5,2027.5833333333333,24.666666666666668
300032,58.0,148.0,535.0,3158.0,43.0
299335,13.818181818181818,29.818181818181817,115.0909090909091,687.9090909090909,6.818181818181818
296728,11.444444444444445,26.22222222222222,99.55555555555556,590.7777777777778,6.555555555555555
295803,24.25,59.25,224.875,1400.375,23.0
299438,41.2,96.2,361.0,2142.0,38.6
298747,24.0,53.0,273.0,1824.0,11.0
296748,7.0,7.0,27.0,122.0,6.0
94796,27.666666666666668,114.33333333333333,498.0,3299.3333333333335,47.333333333333336
300012,11.1,18.4,84.7,594.1,5.6
299990,4.0,11.333333333333334,61.0,422.0,3.0
299685,12.333333333333334,44.333333333333336,187.66666666666666,1259.0,12.333333333333334
299588,70.0,282.0,1056.0,6766.0,79.0
299680,11.666666666666666,38.0,202.0,1505.3333333333333,11.0
280665,31.0,108.0,384.0,2742.0,70.0
299624,12.75,16.75,188.5,1539.75,3.75
299083,19.0,100.0,375.0,2517.0,23.0
299410,10.0,13.0,137.0,1018.0,2.0
299554,19.0,99.0,374.0,2513.0,23.0
299435,18.0,72.0,323.0,2164.0,14.0
299340,9.125,15.5,89.5,638.25,2.375
299331,19.0,32.0,111.0,714.0,23.0
299326,12.0,22.0,120.5,773.0,3.0
299325,6.0,6.0,14.0,58.0,7.0
299324,20.5,33.0,110.5,666.5,24.5
299322,3.0,4.0,23.0,167.0,1.0
298851,9.0,29.0,117.0,795.0,8.0
299304,9.0,20.0,117.0,858.5,4.0
299272,15.0,43.0,247.5,1838.5,15.5
299255,2.0,5.0,13.0,71.0,2.0
299249,10.75,16.0,51.5,302.0,9.75
299246,2.2,3.1,9.4,50.2,1.4
299210,12.2,21.6,88.2,565.4,7.2
299209,4.0,16.666666666666668,68.33333333333333,578.0,6.333333333333333
299208,24.0,73.0,256.0,1579.0,33.0
299207,31.0,98.0,454.0,2607.0,38.0
299172,7.5,20.5,64.5,473.5,8.5
299166,7.0,16.0,124.0,867.0,3.0
296253,16.0,36.5,133.5,962.0,17.0
199923,45.0,184.0,684.0,4554.0,63.0
298900,7.666666666666667,17.0,74.66666666666667,509.3333333333333,4.333333333333333
298850,37.5,98.5,424.0,2663.0,20.5
298857,4.0,10.0,46.666666666666664,317.3333333333333,2.6666666666666665
298848,18.0,89.0,346.0,2296.0,22.0
298748,18.5,39.125,238.0,1619.25,9.5
298415,8.666666666666666,27.333333333333332,170.0,1274.0,8.0
255629,23.846153846153847,57.84615384615385,278.9230769230769,1864.8461538461538,16.0
297728,67.0,162.5,753.5,5098.0,55.0
271530,25.75,53.5,227.0,1376.75,22.75
158642,45.4,125.6,547.8,3230.0,28.0
298130,23.75,46.375,179.875,1514.125,7.0
243381,11.0,36.0,206.0,1559.0,8.0
259955,45.0,99.0,939.0,6258.0,25.0
297486,2.0,5.0,17.0,94.0,3.0
296159,26.0,43.0,179.0,875.0,26.0
297608,18.0,88.0,339.0,2241.0,22.0
297400,6.5,24.0,93.0,672.5,8.0
297459,8.0,35.5,113.5,629.0,9.5
297440,0,0,0,0,0
296565,7.5,26.5,138.66666666666666,820.5,6.0
296646,23.0,73.0,372.0,2108.0,15.0
229340,37.0,161.0,557.0,4409.0,105.0
296822,27.666666666666668,73.66666666666667,256.0,1408.3333333333333,22.666666666666668
296796,13.0,33.5,195.0,1431.0,8.0
296695,59.0,156.0,557.0,3285.0,43.0
284265,27.0,55.0,301.0,2000.5,28.5
293658,26.0,46.0,222.0,1455.0,22.0
295386,14.6,32.6,137.8,819.2,8.4
296473,1.0,1.0,17.0,72.0,1.0
294462,43.0,130.0,522.0,3039.0,32.0
296364,5.0,16.444444444444443,97.66666666666667,697.0,7.222222222222222
296356,6.428571428571429,14.571428571428571,81.0,520.0,2.857142857142857
295391,7.5,24.5,118.66666666666667,881.6666666666666,7.5
292322,54.0,190.0,691.0,4299.0,81.0
126705,8.0,21.0,79.0,450.0,14.0
296056,2.5,6.0,39.5,237.0,1.0
253232,18.0,34.0,128.0,795.0,8.0
294790,26.0,129.5,622.0,4226.0,45.0
292091,20.0,113.0,513.0,3344.5,38.0
294210,142.0,418.0,2084.0,14179.0,173.0
270092,27.0,61.0,214.0,1089.0,8.0
294796,52.75,145.75,574.75,3579.0,41.75
293512,75.5,219.5,1062.0,6290.0,43.5
257185,142.0,416.0,2077.0,14138.0,173.0
294303,30.4,78.0,305.2,1919.8,20.6
