file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
118163,7485921,,31.0,0.0,0.0,0.0,85.0,5.0,0.0,81.0,469.0,0.9304762,0.12535612,0.54131055,35.0,0.0,3.0,8.0,24.0,0.0,0,0.0,0.0,0.0,27.0,12.0,6.0,21.0,0.0,0.0,12.0,0.0,0.0,421.0,19.0,3.0,22.0,2.0,5.0,11.0,22.0,117.0,13.0,79.0,4.0,6.0,3.0,0.0,473.0,1.0,0.0
117043,4833607,,25.0,0.0,0.0,0.0,64.0,2.0,0.0,68.0,543.0,0.89705884,0.01994302,0.01994302,34.0,0.0,10.0,7.0,17.0,0.0,0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,236.0,24.0,2.0,13.0,0.0,2.0,6.0,10.0,32.0,3.0,32.0,3.0,3.0,0.0,0.0,291.0,1025.0,0.0
117899,913266d,,12.666667,0.0,0.0,0.0,29.333334,1.3333334,0.0,8.0,563.0,0.57099503,0.16666667,1.0,26.333334,0.0,25.0,1.0,0.0,0.33333334,0,0.0,0.0,0.0,9.666667,6.6666665,6.3333335,3.3333333,0.0,0.0,6.6666665,0.0,0.6666667,57.0,0.33333334,0.6666667,2.0,0.0,0.0,5.6666665,2.3333333,13.333333,0.0,12.666667,0.6666667,0.33333334,0.0,0.0,242.33333,1.0,0.0
117360,92d92ae,,12.0,0.0,0.0,0.0,22.0,2.0,0.0,42.0,55.0,0.90909094,0.0,0.0,11.0,0.0,4.0,0.0,6.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,78.0,6.0,2.0,6.0,0.0,2.0,1.0,5.0,13.0,1.0,11.0,2.0,1.0,0.0,0.0,130.0,1.0,0.0
117539,510e3bc,,19.0,0.0,0.0,0.0,91.0,2.0,0.0,81.0,49.0,0.81052625,0.6703297,0.85714287,19.0,0.0,12.0,5.0,2.0,0.0,0,0.0,0.0,0.0,10.0,8.0,0.0,10.0,0.0,0.0,8.0,0.0,1.0,455.0,4.0,22.0,15.0,12.0,12.0,83.0,51.0,164.0,11.0,144.0,2.0,0.0,0.0,0.0,185.0,1.0,0.0
117601,c5e4164,,7.6666665,0.0,0.0,0.0,71.333336,1.0,0.0,30.666666,325.33334,0.54396826,0.07929606,0.43354037,23.333334,1.3333334,14.333333,9.0,0.0,0.0,0,1.0,0.6666667,0.0,5.3333335,2.0,1.6666666,1.6666666,0.0,2.0,1.0,0.0,6.6666665,264.66666,15.333333,7.6666665,10.333333,1.6666666,1.6666666,14.0,14.0,36.333332,2.3333333,30.333334,2.3333333,0.0,0.0,0.0,140.0,353.0,0.0
88577,4e65529,,12.0,0.0,0.0,0.0,51.0,1.0,0.0,44.0,42.0,0.79679143,0.39285713,0.5714286,17.0,1.0,8.0,9.0,0.0,0.0,0,0.0,0.0,0.0,11.0,1.0,0.0,11.0,0.0,0.0,1.0,0.0,4.0,253.0,2.0,9.0,12.0,1.0,0.0,1.0,15.0,65.0,2.0,47.0,5.0,2.0,0.0,0.0,283.0,16.0,0.0
117576,5ef77dc,,11.2,0.0,0.0,0.0,31.8,1.2,0.0,24.6,170.0,0.67533785,0.1913471,1.1551313,19.8,0.2,15.2,1.4,2.8,0.4,0,0.2,0.0,0.2,5.4,2.2,1.0,2.0,0.6,1.8,2.2,0.0,0.2,115.6,9.0,3.0,5.8,0.4,0.8,5.0,3.0,22.4,0.8,20.4,1.2,0.4,0.2,0.0,146.8,410.6,0.0
117554,3958a6a,,24.8,0.0,0.0,0.0,51.4,2.0,0.0,65.4,378.2,0.7047798,0.27749306,1.5731971,21.6,0.2,8.0,1.8,6.4,5.4,0,0.0,0.0,0.0,12.4,3.2,0.4,10.2,0.0,1.8,3.0,0.0,1.6,294.0,12.4,4.0,13.6,0.6,2.6,8.0,11.4,56.8,1.0,47.6,2.6,4.0,1.0,0.0,154.4,0.8,0.0
117559,458ade9,,7.3333335,0.0,0.0,0.0,18.0,1.6666666,0.0,22.0,20.333334,0.55654764,NaN,NaN,9.666667,0.0,8.333333,0.0,0.33333334,1.0,0,0.0,0.0,0.0,3.6666667,1.0,0.33333334,0.6666667,0.0,2.6666667,0.6666667,0.0,0.33333334,95.333336,5.0,1.0,5.0,0.6666667,1.3333334,4.3333335,1.3333334,20.0,0.6666667,16.333334,2.0,0.0,0.33333334,0.0,74.666664,1.0,0.0
114813,ded0376,,6.0,0.0,0.0,0.0,33.0,2.0,0.0,33.0,120.0,0.8529411,0.041666668,0.041666668,17.0,0.0,3.0,1.0,13.0,0.0,0,3.0,6.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,142.0,6.0,2.0,6.0,5.0,0.0,2.0,2.0,26.0,2.0,18.0,3.0,0.0,0.0,0.0,147.0,1025.0,0.0
114527,371567e,,107.0,0.0,0.0,0.0,264.0,1.0,0.0,231.0,4627.0,0.97604597,0.01404741,0.017120281,99.0,5.0,54.0,31.0,5.0,9.0,0,0.0,5.0,0.0,35.0,5.0,1.0,33.0,0.0,1.0,6.0,0.0,8.0,1347.0,101.0,23.0,69.0,17.0,8.0,21.0,62.0,269.0,12.0,218.0,6.0,22.0,1.0,0.0,551.0,17.0,0.0
117526,a672dda,,5.25,0.0,0.0,0.0,26.5,2.0,0.0,14.0,26.25,NaN,NaN,NaN,7.0,0.0,5.0,1.75,0.0,0.25,0,0.0,5.75,0.0,2.75,1.25,1.25,1.5,0.0,0.0,0.0,0.0,1.0,116.25,3.5,2.0,9.75,0.25,3.75,6.75,6.0,22.5,0.25,16.0,2.25,0.0,0.25,0.0,147.25,9.0,0.0
117496,f938ec1,,20.0,0.0,0.0,0.0,41.5,2.0,0.0,24.5,126.5,0.671371,0.41397852,1.1440861,18.5,0.0,18.0,0.5,0.0,0.0,0,0.0,17.5,0.0,7.0,0.0,0.0,7.0,0.0,0.0,4.5,0.0,0.0,195.0,15.0,0.0,8.0,2.5,1.0,6.0,3.0,39.0,1.0,36.5,3.0,0.5,0.5,0.0,178.0,17.0,0.0
117314,9ccb2ff,,10.727273,0.0,0.0,0.0,23.636364,1.4545455,0.0,16.454546,23.90909,0.42733228,NaN,NaN,8.0,1.6363636,4.909091,2.2727273,0.27272728,0.54545456,0,0.0,5.909091,0.0,3.4545455,1.0909091,0.0,3.4545455,0.0,0.0,2.8181818,0.0,2.909091,95.0,6.0,2.090909,8.0,0.6363636,3.0,4.3636365,6.0,27.09091,1.1818181,24.0,1.8181819,0.09090909,0.0,0.0,150.90909,104.181816,0.0
112146,4044729,,18.0,0.0,0.0,0.0,62.0,3.0,0.0,36.0,157.0,0.8597284,0.20948617,0.6798419,26.0,0.0,23.0,3.0,0.0,0.0,0,0.0,0.0,0.0,17.0,0.0,0.0,7.0,0.0,10.0,0.0,0.0,1.0,313.0,18.0,9.0,28.0,0.0,11.0,2.0,29.0,63.0,7.0,43.0,4.0,1.0,5.0,0.0,169.0,1.0,0.0
109702,2b1c673,,15.0,0.0,0.0,0.0,31.5,2.0,0.0,38.0,102.0,NaN,NaN,NaN,10.5,0.0,7.0,3.5,0.0,0.0,0,0.0,0.0,0.0,323.0,320.0,318.0,5.0,0.0,0.0,1.5,0.0,0.0,455.5,6.0,3.5,9.5,2.0,0.0,22.5,9.0,36.0,18.5,347.5,2.0,1.0,0.0,0.0,346.0,1.0,0.0
114648,fdbd0b8,,24.0,0.0,0.0,0.0,53.5,2.0,0.0,70.0,334.5,0.9200191,0.04884769,0.14522031,27.5,0.0,2.0,2.0,23.5,0.0,0,2.0,3.0,0.0,7.5,3.0,0.0,6.5,1.0,0.0,3.0,0.0,0.0,246.5,21.5,4.5,10.5,0.5,1.5,1.0,5.5,45.0,1.0,39.0,3.0,4.0,0.0,0.0,306.5,1025.0,0.0
117192,26b1fb0,,17.0,0.0,0.0,0.0,11.0,2.0,0.0,33.0,0.0,0.525,1.0,1.0,8.0,0.0,5.0,1.0,2.0,0.0,0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,119.0,2.0,2.0,1.0,0.0,8.0,27.0,28.0,42.0,5.0,34.0,1.0,0.0,0.0,0.0,94.0,1.0,0.0
117079,539b29b,,10.192307,0.0,0.0,0.0,26.692308,1.4230769,0.0,18.73077,115.55769,NaN,NaN,NaN,9.769231,1.9230769,5.923077,1.7884616,1.3461539,0.71153843,0,0.07692308,5.2884617,0.0,7.519231,5.423077,2.5769231,4.4615383,0.46153846,0.01923077,4.3076925,0.0,5.423077,116.38461,6.3076925,2.4038463,8.557693,0.71153843,3.8461537,7.980769,7.4423075,30.51923,1.8076923,26.096153,1.8269231,0.8076923,0.01923077,0.0,146.13461,146.61539,0.0
110387,a1fd198,,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,107.0,1.0,0.0
108097,f18ac25,,25.0,0.0,0.0,0.0,151.0,1.0,0.0,92.0,568.0,0.8958333,0.012987013,0.012987013,36.0,1.0,5.0,14.0,11.0,6.0,0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,714.0,68.0,14.0,60.0,10.0,8.0,4.0,48.0,139.0,0.0,121.0,5.0,8.0,0.0,0.0,332.0,1.0,0.0
116685,e0b46ec,,15.142858,0.0,0.0,0.0,43.142857,1.4285715,0.0,30.857143,183.57143,0.78358895,0.34809127,4.107087,19.571428,0.0,14.142858,2.4285715,2.7142856,0.2857143,0,0.0,1.2857143,0.2857143,13.857142,5.571429,1.4285715,12.428572,0.0,0.0,7.714286,0.0,0.42857143,158.85715,14.142858,3.5714285,11.285714,1.7142857,2.142857,4.142857,6.142857,38.0,1.0,30.142857,3.142857,1.0,0.14285715,0.0,149.85715,1.0,0.0
91899,7461fc4,,5.0,0.0,0.0,0.0,15.0,1.4,0.0,10.0,47.4,NaN,NaN,NaN,8.6,0.0,8.4,0.2,0.0,0.0,0,0.0,0.0,0.0,42.6,39.4,39.0,3.4,0.0,0.2,0.4,0.0,0.8,89.0,8.4,0.4,2.8,0.6,1.8,2.0,2.6,8.2,1.4,45.6,2.0,0.0,0.0,0.0,95.2,1.0,0.0
115694,11ff54b,,6.0,0.0,0.0,0.0,29.0,2.0,0.0,21.0,79.333336,0.84459263,0.047222223,0.18333334,10.333333,0.0,3.3333333,3.6666667,3.3333333,0.0,0,0.0,0.0,0.0,6.6666665,3.3333333,2.3333333,4.3333335,0.0,0.0,3.3333333,0.0,1.3333334,100.666664,12.666667,3.0,6.6666665,0.33333334,1.3333334,2.6666667,7.0,26.0,0.0,20.666666,1.6666666,0.33333334,0.33333334,0.0,142.66667,0.33333334,0.0
116911,92d4e41,,7.0,0.0,0.0,0.0,5.5,2.0,0.0,10.5,2.0,NaN,NaN,NaN,2.5,0.0,1.5,1.0,0.0,0.0,0,0.0,0.0,0.0,98.5,98.0,97.5,1.0,0.0,0.0,0.5,0.0,0.0,126.5,2.0,0.0,0.5,0.5,0.5,0.5,1.0,3.5,0.0,101.0,1.0,0.5,0.0,0.0,146.0,1.0,0.0
115630,b2e78c1,,9.0,0.0,0.0,0.0,29.5,1.5,0.0,23.0,78.75,0.6772418,NaN,NaN,12.0,0.25,8.5,2.5,1.0,0.0,0,0.0,0.0,0.0,14.0,9.5,1.0,12.75,0.0,0.25,9.0,0.0,1.25,113.75,16.0,3.5,5.5,1.0,0.5,10.0,8.25,34.5,0.0,30.25,2.75,0.25,0.0,0.0,94.25,1.0,0.0
116770,32f0407,,8.666667,0.0,0.0,0.0,17.0,2.0,0.0,18.0,50.0,0.43787882,0.14194578,0.57129186,11.333333,0.6666667,8.666667,0.0,2.3333333,0.33333334,0,0.6666667,0.0,0.0,2.0,0.0,0.33333334,0.0,1.0,0.6666667,0.0,0.0,1.0,77.0,0.33333334,1.0,3.3333333,0.33333334,1.0,8.333333,7.3333335,19.0,1.3333334,17.666666,1.3333334,0.0,0.0,0.0,67.666664,683.6667,0.0
116673,ccf625f,,20.0,0.0,0.0,0.0,36.0,2.0,0.0,40.0,80.0,0.8125,0.17582418,0.23076923,16.0,0.0,6.0,2.0,0.0,8.0,0,5.0,2.0,0.0,7.0,1.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,201.0,13.0,0.0,9.0,1.0,1.0,2.0,4.0,32.0,2.0,22.0,2.0,1.0,2.0,0.0,185.0,1025.0,0.0
113788,1020adc,,10.666667,0.0,0.0,0.0,9.0,2.0,0.0,21.666666,10.666667,NaN,NaN,NaN,4.6666665,0.0,2.0,1.0,1.3333334,0.33333334,0,0.0,0.0,0.0,68.0,66.0,65.666664,2.3333333,0.0,0.0,0.33333334,0.0,0.0,129.0,4.0,0.6666667,1.6666666,0.33333334,1.0,0.33333334,4.3333335,9.333333,0.33333334,74.333336,1.3333334,2.0,0.0,0.0,131.33333,1.0,0.0
114565,2367eb5,,9.333333,0.0,0.0,0.0,7.3333335,2.0,0.0,17.666666,10.333333,NaN,NaN,NaN,4.0,0.0,2.0,0.33333334,1.3333334,0.33333334,0,0.0,0.0,0.0,67.666664,65.666664,65.333336,2.3333333,0.0,0.0,0.33333334,0.0,0.0,128.0,3.0,0.6666667,1.3333334,0.0,0.6666667,0.33333334,4.0,8.333333,0.33333334,73.0,1.3333334,2.3333333,0.0,0.0,124.666664,1.0,0.0
116234,01d7ce4,,19.0,0.0,0.0,0.0,90.0,2.0,0.0,81.0,49.0,0.81052625,0.6703297,0.85714287,19.0,0.0,12.0,5.0,2.0,0.0,0,0.0,0.0,0.0,10.0,8.0,0.0,10.0,0.0,0.0,8.0,0.0,1.0,454.0,4.0,21.0,14.0,12.0,12.0,82.0,51.0,164.0,10.0,144.0,2.0,0.0,0.0,0.0,186.0,1.0,0.0
116061,b95c38a,,26.0,0.0,0.0,0.0,75.0,2.0,0.0,83.0,285.0,0.90263164,0.2777778,0.5833333,30.0,0.0,3.0,21.0,6.0,0.0,0,0.0,0.0,0.0,38.0,14.0,0.0,37.0,0.0,1.0,14.0,0.0,4.0,549.0,9.0,3.0,23.0,0.0,0.0,4.0,24.0,146.0,2.0,100.0,3.0,11.0,0.0,0.0,249.0,1.0,0.0
115557,267e70c,,18.5,0.0,0.0,0.0,26.25,2.75,0.0,48.0,60.5,0.779857,0.24770659,1.3556023,12.75,0.0,2.75,2.75,6.25,1.0,0,0.5,1.0,0.0,6.25,1.0,0.0,6.25,0.0,0.0,1.0,0.0,1.75,143.5,5.5,3.25,4.5,0.0,1.25,0.5,9.0,31.25,0.25,26.5,2.5,2.25,0.5,0.0,119.75,256.75,0.0
114591,9b772dd,,39.0,0.0,0.0,0.0,96.0,2.0,0.0,120.0,444.0,0.9299243,0.07359307,0.20779221,33.0,0.0,14.0,11.0,8.0,0.0,0,0.0,0.0,0.0,16.0,4.0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,646.0,35.0,6.0,20.0,6.0,1.0,6.0,31.0,98.0,1.0,78.0,3.0,17.0,1.0,0.0,302.0,1.0,0.0
115891,c57195e,,24.0,0.0,0.0,0.0,40.0,2.0,0.0,85.0,90.0,0.8515625,0.26666668,0.33333334,16.0,0.0,2.0,6.0,7.0,1.0,0,0.0,0.0,0.0,8.0,2.0,0.0,8.0,0.0,0.0,2.0,0.0,6.0,218.0,6.0,5.0,6.0,0.0,4.0,2.0,18.0,41.0,0.0,34.0,3.0,3.0,0.0,0.0,193.0,1.0,0.0
115681,32ad384,,24.0,0.0,0.0,0.0,29.0,2.0,0.0,53.0,94.0,0.867647,0.0952381,0.104761906,17.0,1.0,7.0,3.0,7.0,0.0,0,0.0,0.0,0.0,12.0,2.0,0.0,11.0,1.0,0.0,2.0,0.0,0.0,241.0,8.0,1.0,5.0,0.0,1.0,9.0,7.0,33.0,0.0,24.0,2.0,7.0,0.0,0.0,160.0,1.0,0.0
115761,4742921,,20.0,0.0,0.0,0.0,36.0,2.0,0.0,40.0,80.0,0.8125,0.17582418,0.23076923,16.0,0.0,6.0,2.0,0.0,8.0,0,5.0,2.0,0.0,7.0,1.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,201.0,13.0,0.0,9.0,1.0,1.0,2.0,4.0,32.0,2.0,22.0,2.0,1.0,2.0,0.0,185.0,1025.0,0.0
115731,f6e43cd,,7.0,0.0,0.0,0.0,46.5,1.5,0.0,32.5,227.5,0.43693694,0.08467742,0.27419356,19.5,0.0,17.0,2.5,0.0,0.0,0,0.0,0.0,0.0,3.0,0.5,0.0,3.0,0.0,0.0,1.5,0.0,5.0,144.5,11.5,3.0,11.5,2.5,1.0,4.5,3.0,37.0,0.5,26.5,1.5,0.0,0.0,0.0,73.0,1.0,0.0
115399,c25ab04,,30.0,0.0,0.0,0.0,35.0,2.0,0.0,69.0,147.0,0.8947369,0.2857143,0.2857143,19.0,1.0,6.0,12.0,1.0,0.0,0,0.0,0.0,0.0,15.0,14.0,0.0,15.0,0.0,0.0,11.0,0.0,1.0,227.0,8.0,6.0,6.0,1.0,8.0,68.0,9.0,82.0,11.0,76.0,2.0,0.0,1.0,0.0,278.0,1.0,0.0
115575,3d22536,,23.0,0.0,0.0,0.0,90.0,1.0,0.0,65.0,600.0,0.928125,0.1051051,0.3033033,40.0,10.0,16.0,3.0,21.0,0.0,0,0.0,1.0,0.0,16.0,6.0,2.0,14.0,0.0,0.0,2.0,0.0,10.0,325.0,27.0,5.0,25.0,1.0,7.0,2.0,22.0,79.0,12.0,52.0,3.0,3.0,3.0,0.0,424.0,1025.0,0.0
115672,0acf04d,,4.0,0.0,0.0,0.0,57.0,3.0,0.0,24.0,22.0,0.70370364,0.23809524,0.47619048,9.0,0.0,4.0,2.0,0.0,3.0,0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,192.0,15.0,12.0,20.0,3.0,4.0,11.0,75.0,68.0,21.0,37.0,3.0,0.0,0.0,0.0,111.0,1.0,0.0
115205,57f8150,,27.0,0.0,0.0,0.0,35.0,2.0,0.0,71.0,92.0,0.8562091,0.15384616,0.31868133,17.0,0.0,4.0,3.0,10.0,0.0,0,0.0,0.0,0.0,9.0,5.0,0.0,9.0,0.0,0.0,5.0,0.0,0.0,149.0,7.0,3.0,8.0,0.0,1.0,4.0,13.0,44.0,2.0,37.0,2.0,0.0,0.0,0.0,201.0,1.0,0.0
115283,bd92d74,,25.0,0.0,0.0,0.0,63.0,2.0,0.0,68.0,543.0,0.89705884,0.01994302,0.01994302,34.0,0.0,10.0,7.0,17.0,0.0,0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,234.0,24.0,2.0,12.0,0.0,2.0,6.0,10.0,32.0,3.0,32.0,3.0,3.0,0.0,0.0,291.0,1025.0,0.0
108033,8c5df92,,19.0,0.0,0.0,0.0,61.6,2.4,0.0,48.6,533.8,0.63953835,0.21290998,1.8636038,27.2,0.6,18.0,3.4,5.8,0.0,0,1.4,0.2,0.0,7.8,1.2,0.8,6.6,0.4,0.0,1.0,0.0,1.0,250.4,18.2,4.0,19.8,0.8,7.8,8.4,7.0,43.2,3.6,36.6,2.0,0.6,0.2,0.0,159.0,209.0,0.0
62380,baff833,,17.4,0.0,0.0,0.0,43.8,2.6,0.0,43.0,437.8,0.68560994,0.10042443,0.84805965,25.6,0.4,19.0,2.0,3.2,1.4,0,1.4,0.0,0.0,5.8,0.4,0.2,4.8,0.6,0.2,0.4,0.0,0.6,195.8,12.6,0.2,12.0,0.2,3.4,1.0,1.2,23.8,0.6,20.6,1.6,2.4,0.6,0.0,151.6,205.8,0.0
115304,2d4042b,,27.0,0.0,0.0,0.0,92.0,2.0,0.0,98.0,158.0,0.89772725,0.16483517,0.2747253,24.0,0.0,2.0,11.0,3.0,8.0,0,0.0,0.0,0.0,22.0,9.0,0.0,8.0,0.0,14.0,3.0,0.0,5.0,399.0,28.0,8.0,23.0,1.0,11.0,14.0,51.0,115.0,10.0,75.0,5.0,4.0,1.0,0.0,210.0,0.0,0.0
114665,49cddb5,,28.5,0.0,0.0,0.0,75.5,2.0,0.0,95.0,232.5,0.80496216,0.32770562,0.86233765,24.0,0.5,12.0,7.5,4.5,0.0,0,0.0,0.0,0.0,10.5,4.0,0.0,10.5,0.0,0.0,3.0,0.0,0.5,466.0,19.5,9.5,13.0,7.0,4.5,26.5,28.5,100.5,4.0,84.5,2.5,8.5,0.5,0.0,226.0,1.0,0.0
80644,2e3290c,,15.0,0.0,0.0,0.0,135.33333,1.3333334,0.0,59.666668,310.33334,0.75616354,0.22928107,0.8866768,26.333334,1.6666666,15.0,10.666667,0.6666667,0.0,0,0.0,15.666667,0.0,12.333333,3.0,0.6666667,11.666667,0.0,0.0,3.3333333,0.0,11.0,515.3333,27.666666,10.0,61.666668,1.0,23.333334,9.666667,23.0,129.0,5.3333335,87.0,4.6666665,2.0,1.0,0.0,292.66666,11.666667,0.0
72498,3953c75,,25.5,0.0,0.0,0.0,49.5,1.5,0.0,61.0,84.5,0.84444445,0.38690478,1.488492,25.0,0.5,20.5,3.0,1.5,0.0,0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.5,259.5,14.5,2.0,17.5,1.5,1.5,0.5,6.0,41.5,0.0,31.5,3.0,3.0,0.0,0.0,139.0,9.0,0.0
111839,8929c89,,32.0,0.0,0.0,0.0,21.0,5.0,0.0,62.0,8.0,0.8358974,0.5,1.0,13.0,0.0,3.0,5.0,5.0,0.0,0,0.0,0.0,0.0,15.0,6.0,6.0,8.0,1.0,0.0,6.0,0.0,2.0,343.0,5.0,1.0,1.0,2.0,0.0,8.0,14.0,71.0,1.0,46.0,3.0,5.0,4.0,0.0,181.0,17.0,0.0
109544,e8d745c,,5.0,0.0,0.0,0.0,17.2,1.0,0.0,13.6,28.0,0.44213566,0.2750916,1.7710623,7.8,3.4,5.0,2.4,0.0,0.4,0,0.0,0.0,0.0,2.4,0.2,0.0,2.2,0.0,0.2,0.0,0.0,9.8,58.8,9.4,1.0,3.0,0.4,3.6,1.2,11.4,15.4,7.0,12.0,2.0,0.0,0.0,0.0,95.2,7.4,0.0
114962,096a8b8,,11.4,0.0,0.0,0.0,31.0,1.6,0.0,28.0,82.4,0.6865704,0.044542126,0.25128207,12.2,1.0,7.4,3.0,1.0,0.8,0,0.4,0.0,0.0,6.6,3.4,1.0,5.4,0.0,0.2,2.8,0.0,1.4,111.8,8.4,2.8,8.2,1.0,0.6,10.4,7.2,26.0,7.4,21.6,2.8,0.8,0.0,0.0,119.2,205.6,0.0
114784,9a5a7a3,,38.0,0.0,0.0,0.0,91.0,5.0,0.0,110.0,692.0,0.9132791,0.07308378,0.11942959,41.0,0.0,2.0,7.0,24.0,8.0,0,2.0,2.0,0.0,18.0,4.0,0.0,14.0,0.0,4.0,4.0,0.0,2.0,664.0,21.0,10.0,21.0,1.0,4.0,0.0,37.0,105.0,5.0,90.0,4.0,13.0,5.0,0.0,288.0,1025.0,0.0
100916,4902cd7,,3.5,0.0,0.0,0.0,4.0,1.5,0.0,5.5,1.5,0.0,NaN,NaN,2.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.5,0.0,1.0,1.0,0.0,2.5,1.0,5.0,0.0,4.0,0.5,0.0,0.0,0.0,27.0,1.0,0.0
114819,73056e4,,8.0,0.0,0.0,0.0,33.0,1.0,0.0,24.0,79.0,0.75438595,0.29411766,0.30147058,19.0,3.0,9.0,2.0,0.0,8.0,0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,200.0,9.0,1.0,7.0,0.0,0.0,0.0,7.0,18.0,1.0,13.0,3.0,1.0,1.0,0.0,84.0,0.0,0.0
114615,d870b31,,33.333332,0.0,0.0,0.0,39.0,2.0,0.0,43.666668,335.33334,0.923903,0.03277344,0.17624487,26.0,0.0,4.3333335,0.6666667,16.0,5.0,0,4.3333335,0.0,0.0,9.666667,3.3333333,0.0,9.666667,0.0,0.0,5.3333335,0.0,2.3333333,177.33333,14.666667,1.6666666,8.666667,0.0,1.6666666,4.6666665,14.0,37.666668,2.0,31.666666,2.3333333,2.3333333,0.0,0.0,146.0,342.33334,0.0
80833,a9cb0ea,,28.0,0.0,0.0,0.0,74.0,2.0,0.0,93.0,251.5,0.8419966,0.37012988,0.98557,23.5,0.0,11.0,8.0,4.5,0.0,0,0.0,0.0,0.0,10.5,4.0,0.0,10.5,0.0,0.0,3.0,0.0,0.5,456.0,19.5,9.0,13.0,6.5,4.0,24.5,27.5,97.5,4.0,82.0,2.5,8.5,0.5,0.0,221.5,1.0,0.0
114514,9bce6e0,,7.0,0.0,0.0,0.0,24.0,1.6666666,0.0,24.0,76.666664,0.40497074,0.06521093,0.1956328,14.0,0.0,12.0,0.6666667,0.0,1.3333334,0,0.0,0.0,0.0,0.6666667,0.0,0.0,0.6666667,0.0,0.0,0.0,0.0,0.6666667,81.0,6.6666665,2.3333333,5.3333335,0.0,0.0,1.3333334,3.0,15.666667,1.0,13.666667,2.0,0.0,0.0,0.0,108.0,1.0,0.0
72297,62bd24a,,12.0,0.0,0.0,0.0,43.0,2.0,0.0,15.0,167.0,0.8801653,0.110526316,0.18421052,22.0,0.0,10.0,2.0,10.0,0.0,0,2.0,0.0,0.0,11.0,4.0,4.0,7.0,0.0,0.0,4.0,0.0,0.0,143.0,16.0,0.0,6.0,0.0,5.0,0.0,7.0,36.0,3.0,18.0,2.0,0.0,0.0,0.0,229.0,1025.0,0.0
114637,dec58c2,,26.23077,0.0,0.0,0.0,65.61539,1.7692307,0.0,66.15385,718.53845,0.617451,0.14552093,2.917918,28.384615,0.46153846,14.461538,10.538462,2.4615386,0.9230769,0,0.0,3.4615386,0.0,12.384615,2.5384614,0.3846154,11.692307,0.0,0.30769232,3.1538463,0.0,3.6153846,381.46155,17.076923,6.1538463,14.461538,3.2307692,3.5384614,17.076923,24.692308,88.0,1.8461539,70.07692,2.8461537,5.3846154,0.30769232,0.0,200.0,4.6153846,0.0
114488,44b94ca,,15.0,0.0,0.0,0.0,15.5,2.5,0.0,26.0,19.5,0.6704545,0.4,0.9333334,8.5,0.0,3.0,2.5,2.5,0.5,0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.5,86.0,4.5,2.5,3.0,0.0,0.5,0.0,6.0,19.5,0.0,16.5,1.5,1.0,1.0,0.0,76.0,0.5,0.0
